incident_id,server_id,incident_category,priority,status,assigned_team,resolution_hours,incident_date
2792,2792,Server Down,P4,In Progress,Linux Team,17,2026-05-04
2793,2793,CrowdStrike Offline,P3,Closed,Windows Team,4,2026-01-31
2794,2794,Qualys Agent Missing,P4,Open,Linux Team,13,2026-05-31
2795,2795,Server Down,P3,Closed,Infrastructure Team,23,2025-11-08
2796,2796,Splunk Agent Down,P4,Open,Messaging Team,25,2026-05-31
2797,2797,Splunk Agent Down,P4,Closed,Security Team,71,2025-09-15
2798,2798,Disk Space Full,P4,Resolved,Linux Team,38,2026-02-21
2799,2799,Firewall Disabled,P4,In Progress,Infrastructure Team,20,2025-11-09
2800,2800,Splunk Agent Down,P4,Resolved,Security Team,61,2026-05-14
2801,2801,CPU Utilization High,P3,Open,Infrastructure Team,20,2025-11-12
2802,2802,CrowdStrike Offline,P3,Resolved,Linux Team,7,2025-09-29
2803,2803,Patch Failure,P4,Resolved,Linux Team,31,2026-05-30
2804,2804,CPU Utilization High,P2,In Progress,Infrastructure Team,7,2025-07-27
2805,2805,Firewall Disabled,P4,Resolved,Infrastructure Team,9,2025-08-03
2806,2806,Splunk Agent Down,P3,Resolved,Windows Team,23,2025-09-10
2807,2807,CPU Utilization High,P3,Resolved,Linux Team,21,2025-08-30
2808,2808,Memory Utilization High,P2,Closed,Linux Team,2,2026-06-06
2809,2809,Firewall Disabled,P4,Open,Infrastructure Team,53,2025-08-29
2810,2810,Memory Utilization High,P3,In Progress,Infrastructure Team,24,2026-03-25
2811,2811,Patch Failure,P3,Resolved,Security Team,14,2026-01-30
2812,2812,CrowdStrike Offline,P2,In Progress,Database Team,4,2025-10-10
2813,2813,Qualys Agent Missing,P2,Resolved,Infrastructure Team,7,2026-01-26
2814,2814,Application Not Responding,P3,Resolved,Infrastructure Team,10,2026-02-04
2815,2815,Server Down,P4,Closed,Linux Team,19,2026-07-09
2816,2816,Disk Space Full,P3,In Progress,Database Team,9,2025-10-01
2817,2817,CrowdStrike Offline,P4,Closed,Linux Team,19,2026-02-11
2818,2818,Firewall Disabled,P4,Resolved,Linux Team,60,2026-06-16
2819,2819,Disk Space Full,P2,Open,Database Team,2,2026-07-24
2820,2820,Patch Failure,P3,Closed,Database Team,18,2026-07-04
2821,2821,CrowdStrike Offline,P4,Open,Infrastructure Team,46,2025-08-17
2822,2822,CrowdStrike Offline,P3,Closed,Messaging Team,22,2026-04-17
2823,2823,Patch Failure,P4,Closed,Windows Team,13,2026-03-14
2824,2824,Server Down,P4,Open,Database Team,39,2025-09-13
2825,2825,CrowdStrike Offline,P4,Resolved,Infrastructure Team,25,2026-01-15
2826,2826,Application Not Responding,P1,Closed,Infrastructure Team,4,2025-08-27
2827,2827,Memory Utilization High,P4,Closed,Linux Team,37,2026-05-08
2828,2828,Firewall Disabled,P4,Closed,Database Team,64,2026-01-22
2829,2829,CrowdStrike Offline,P3,Open,Infrastructure Team,13,2026-01-19
2830,2830,Disk Space Full,P2,Resolved,Database Team,2,2026-03-25
2831,2831,Firewall Disabled,P1,Closed,Security Team,3,2025-12-13
2832,2832,Patch Failure,P3,Closed,Infrastructure Team,13,2026-04-08
2833,2833,Disk Space Full,P2,In Progress,Database Team,7,2026-04-15
2834,2834,Server Down,P4,Closed,Security Team,43,2026-02-01
2835,2835,Qualys Agent Missing,P1,Resolved,Messaging Team,4,2025-10-14
2836,2836,Firewall Disabled,P3,Closed,Database Team,8,2025-08-05
2837,2837,CrowdStrike Offline,P3,Resolved,Infrastructure Team,16,2025-09-21
2838,2838,Disk Space Full,P4,Resolved,Infrastructure Team,18,2025-09-24
2839,2839,Patch Failure,P3,In Progress,Database Team,20,2025-08-31
2840,2840,Disk Space Full,P3,Closed,Infrastructure Team,7,2025-09-11
2841,2841,Firewall Disabled,P4,Closed,Windows Team,15,2026-06-04
2842,2842,CrowdStrike Offline,P4,Closed,Infrastructure Team,9,2026-01-09
2843,2843,Application Not Responding,P2,Open,Infrastructure Team,7,2026-03-05
2844,2844,Firewall Disabled,P3,Closed,Messaging Team,15,2026-04-03
2845,2845,Memory Utilization High,P4,Resolved,Security Team,67,2025-12-23
2846,2846,Memory Utilization High,P2,Resolved,Security Team,6,2025-10-02
2847,2847,CrowdStrike Offline,P4,Closed,Linux Team,67,2026-02-07
2848,2848,CPU Utilization High,P3,In Progress,Linux Team,16,2026-03-31
2849,2849,Disk Space Full,P3,Closed,Database Team,22,2026-06-13
2850,2850,Patch Failure,P2,Closed,Security Team,2,2025-08-27
2851,2851,Qualys Agent Missing,P2,In Progress,Linux Team,3,2025-12-13
2852,2852,Disk Space Full,P3,In Progress,Linux Team,8,2025-10-25
2853,2853,Application Not Responding,P2,In Progress,Windows Team,5,2026-02-15
2854,2854,Application Not Responding,P3,In Progress,Infrastructure Team,17,2026-01-15
2855,2855,Qualys Agent Missing,P4,Resolved,Infrastructure Team,37,2025-09-24
2856,2856,Firewall Disabled,P4,Closed,Linux Team,51,2025-12-06
2857,2857,Firewall Disabled,P4,Resolved,Infrastructure Team,49,2026-04-29
2858,2858,Memory Utilization High,P4,Closed,Windows Team,34,2025-07-25
2859,2859,Patch Failure,P4,Resolved,Linux Team,50,2026-02-27
2860,2860,Qualys Agent Missing,P2,Closed,Infrastructure Team,3,2025-11-08
2861,2861,Patch Failure,P4,Closed,Linux Team,46,2025-09-24
2862,2862,Splunk Agent Down,P4,Closed,Infrastructure Team,66,2026-03-02
2863,2863,Server Down,P3,Resolved,Windows Team,21,2026-03-30
2864,2864,CPU Utilization High,P3,Closed,Messaging Team,22,2025-07-31
2865,2865,CPU Utilization High,P3,Closed,Infrastructure Team,17,2026-01-03
2866,2866,CPU Utilization High,P1,Resolved,Database Team,4,2025-08-24
2867,2867,Splunk Agent Down,P3,Closed,Database Team,24,2025-09-18
2868,2868,Server Down,P2,Closed,Linux Team,4,2026-01-13
2869,2869,Qualys Agent Missing,P4,Open,Linux Team,16,2026-02-27
2870,2870,Disk Space Full,P4,In Progress,Messaging Team,42,2025-10-12
2871,2871,Firewall Disabled,P3,In Progress,Messaging Team,16,2025-10-27
2872,2872,CrowdStrike Offline,P3,Resolved,Security Team,24,2026-07-16
2873,2873,Qualys Agent Missing,P3,Resolved,Linux Team,18,2026-03-31
2874,2874,Firewall Disabled,P3,In Progress,Security Team,18,2025-12-18
2875,2875,Splunk Agent Down,P3,Closed,Infrastructure Team,6,2025-12-04
2876,2876,Application Not Responding,P3,Resolved,Security Team,17,2026-05-12
2877,2877,Firewall Disabled,P4,Open,Infrastructure Team,13,2026-05-22
2878,2878,Application Not Responding,P3,Closed,Messaging Team,24,2026-02-23
2879,2879,Firewall Disabled,P4,Closed,Database Team,55,2025-08-24
2880,2880,Splunk Agent Down,P2,Resolved,Infrastructure Team,4,2025-09-25
2881,2881,Disk Space Full,P3,In Progress,Windows Team,21,2025-12-02
2882,2882,Patch Failure,P2,Resolved,Security Team,7,2025-08-21
2883,2883,CrowdStrike Offline,P3,Resolved,Windows Team,22,2026-07-25
2884,2884,Qualys Agent Missing,P4,Resolved,Security Team,26,2026-04-05
2885,2885,Disk Space Full,P3,Closed,Linux Team,13,2025-08-12
2886,2886,Application Not Responding,P3,Closed,Infrastructure Team,4,2026-01-31
2887,2887,CrowdStrike Offline,P3,Closed,Infrastructure Team,5,2026-02-19
2888,2888,Qualys Agent Missing,P4,Closed,Linux Team,69,2026-02-04
2889,2889,Splunk Agent Down,P1,Open,Security Team,4,2025-10-05
2890,2890,Patch Failure,P3,Open,Database Team,21,2026-05-13
2891,2891,Disk Space Full,P2,Closed,Security Team,5,2025-11-19
2892,2892,Disk Space Full,P3,Closed,Infrastructure Team,9,2026-01-11
2893,2893,Patch Failure,P2,Closed,Windows Team,8,2026-01-13
2894,2894,CPU Utilization High,P1,Open,Security Team,2,2026-02-11
2895,2895,Disk Space Full,P3,Closed,Linux Team,6,2026-01-03
2896,2896,Server Down,P4,Resolved,Linux Team,26,2026-07-03
2897,2897,CPU Utilization High,P3,Resolved,Windows Team,12,2025-07-26
2898,2898,CrowdStrike Offline,P4,Closed,Database Team,18,2026-06-04
2899,2899,Memory Utilization High,P3,Closed,Linux Team,7,2025-09-23
2900,2900,CPU Utilization High,P4,In Progress,Security Team,27,2025-10-11
2901,2901,Qualys Agent Missing,P3,In Progress,Linux Team,20,2026-03-01
2902,2902,Firewall Disabled,P3,Closed,Infrastructure Team,15,2025-12-08
2903,2903,Server Down,P4,Closed,Security Team,10,2026-03-31
2904,2904,Server Down,P2,Closed,Infrastructure Team,4,2026-05-23
2905,2905,CrowdStrike Offline,P4,Closed,Security Team,56,2025-10-12
2906,2906,Memory Utilization High,P3,Closed,Linux Team,11,2026-06-05
2907,2907,CPU Utilization High,P3,In Progress,Windows Team,20,2025-12-24
2908,2908,Firewall Disabled,P3,Open,Infrastructure Team,9,2025-12-31
2909,2909,Qualys Agent Missing,P3,In Progress,Messaging Team,13,2025-12-14
2910,2910,Patch Failure,P3,Open,Messaging Team,17,2025-10-02
2911,2911,Disk Space Full,P3,In Progress,Windows Team,10,2025-10-04
2912,2912,Application Not Responding,P3,Resolved,Infrastructure Team,23,2025-08-04
2913,2913,Server Down,P3,Resolved,Infrastructure Team,17,2025-08-12
2914,2914,Patch Failure,P2,Resolved,Infrastructure Team,4,2025-12-11
2915,2915,Disk Space Full,P4,Resolved,Database Team,46,2025-08-30
2916,2916,CrowdStrike Offline,P3,Open,Linux Team,17,2025-11-15
2917,2917,Server Down,P4,Resolved,Windows Team,18,2025-10-06
2918,2918,Qualys Agent Missing,P4,Resolved,Infrastructure Team,69,2026-04-22
2919,2919,Qualys Agent Missing,P2,Resolved,Infrastructure Team,3,2026-05-22
2920,2920,Qualys Agent Missing,P4,Resolved,Messaging Team,46,2026-06-04
2921,2921,CPU Utilization High,P3,Closed,Messaging Team,9,2026-01-31
2922,2922,Application Not Responding,P4,Closed,Database Team,38,2025-12-09
2923,2923,Server Down,P4,Resolved,Infrastructure Team,35,2026-02-08
2924,2924,Firewall Disabled,P4,Open,Linux Team,41,2025-08-13
2925,2925,Memory Utilization High,P3,Resolved,Infrastructure Team,15,2026-05-08
2926,2926,CrowdStrike Offline,P1,Closed,Security Team,3,2025-09-14
2927,2927,Splunk Agent Down,P4,Resolved,Messaging Team,51,2026-07-11
2928,2928,Disk Space Full,P4,In Progress,Database Team,15,2026-03-16
2929,2929,Splunk Agent Down,P4,Resolved,Database Team,10,2025-10-24
2930,2930,CrowdStrike Offline,P3,Closed,Messaging Team,17,2026-02-11
2931,2931,Firewall Disabled,P1,Closed,Infrastructure Team,4,2025-12-20
2932,2932,Server Down,P4,Closed,Windows Team,26,2026-02-09
2933,2933,Disk Space Full,P2,Closed,Database Team,6,2026-06-17
2934,2934,Application Not Responding,P3,In Progress,Infrastructure Team,7,2026-03-04
2935,2935,CrowdStrike Offline,P1,Closed,Database Team,2,2025-08-10
2936,2936,Firewall Disabled,P4,Resolved,Messaging Team,16,2025-09-25
2937,2937,Qualys Agent Missing,P4,In Progress,Windows Team,30,2025-11-06
2938,2938,Firewall Disabled,P3,Resolved,Messaging Team,8,2026-02-20
2939,2939,Disk Space Full,P4,Closed,Windows Team,12,2025-09-07
2940,2940,Qualys Agent Missing,P3,Closed,Database Team,10,2026-01-03
2941,2941,Firewall Disabled,P4,Closed,Windows Team,60,2026-01-06
2942,2942,CPU Utilization High,P4,Closed,Infrastructure Team,65,2026-06-27
2943,2943,Firewall Disabled,P3,Closed,Infrastructure Team,22,2026-04-05
2944,2944,Disk Space Full,P3,Resolved,Security Team,20,2025-10-07
2945,2945,Server Down,P3,Resolved,Infrastructure Team,15,2026-01-03
2946,2946,Server Down,P3,Open,Database Team,6,2026-03-12
2947,2947,Disk Space Full,P3,Resolved,Infrastructure Team,15,2026-06-26
2948,2948,CPU Utilization High,P4,Closed,Infrastructure Team,27,2026-06-08
2949,2949,Splunk Agent Down,P3,Resolved,Database Team,11,2026-05-09
2950,2950,Splunk Agent Down,P4,Open,Database Team,47,2026-05-23
2951,2951,Server Down,P3,Resolved,Database Team,7,2026-06-04
2952,2952,Patch Failure,P4,Resolved,Windows Team,61,2025-12-08
2953,2953,Server Down,P3,Closed,Messaging Team,15,2026-05-10
2954,2954,Firewall Disabled,P4,In Progress,Database Team,27,2025-12-02
2955,2955,Splunk Agent Down,P3,Resolved,Windows Team,20,2026-05-03
2956,2956,CPU Utilization High,P3,Closed,Database Team,19,2026-04-12
2957,2957,Application Not Responding,P4,Resolved,Linux Team,10,2026-06-23
2958,2958,Firewall Disabled,P4,Closed,Infrastructure Team,62,2025-11-15
2959,2959,CrowdStrike Offline,P3,Closed,Database Team,15,2026-05-18
2960,2960,Patch Failure,P3,Resolved,Windows Team,12,2025-11-09
2961,2961,Application Not Responding,P4,In Progress,Security Team,70,2025-08-06
2962,2962,Qualys Agent Missing,P3,Resolved,Infrastructure Team,11,2025-11-12
2963,2963,Patch Failure,P4,Closed,Security Team,55,2026-01-31
2964,2964,Application Not Responding,P3,Resolved,Security Team,4,2025-08-29
2965,2965,Patch Failure,P4,Resolved,Infrastructure Team,8,2026-04-24
2966,2966,Qualys Agent Missing,P3,Closed,Infrastructure Team,24,2025-07-31
2967,2967,CPU Utilization High,P3,Open,Security Team,11,2025-09-04
2968,2968,Memory Utilization High,P4,Resolved,Messaging Team,69,2025-12-04
2969,2969,Firewall Disabled,P3,Open,Windows Team,13,2026-02-23
2970,2970,Disk Space Full,P4,Closed,Infrastructure Team,28,2026-05-14
2971,2971,Memory Utilization High,P3,Closed,Infrastructure Team,13,2025-08-05
2972,2972,Qualys Agent Missing,P3,Resolved,Windows Team,11,2026-07-24
2973,2973,Patch Failure,P3,Closed,Messaging Team,11,2026-07-05
2974,2974,Server Down,P4,Closed,Messaging Team,71,2026-05-23
2975,2975,Qualys Agent Missing,P2,Closed,Database Team,7,2025-08-09
2976,2976,CrowdStrike Offline,P4,Resolved,Messaging Team,28,2026-02-28
2977,2977,Server Down,P3,Open,Infrastructure Team,21,2025-10-24
2978,2978,Disk Space Full,P3,Open,Messaging Team,4,2025-12-31
2979,2979,Qualys Agent Missing,P4,Closed,Messaging Team,10,2025-08-27
2980,2980,Patch Failure,P4,Resolved,Linux Team,54,2025-09-23
2981,2981,Splunk Agent Down,P1,Resolved,Database Team,2,2025-09-17
2982,2982,Firewall Disabled,P3,Closed,Database Team,15,2026-07-20
2983,2983,Application Not Responding,P4,In Progress,Linux Team,46,2026-05-17
2984,2984,CPU Utilization High,P3,Resolved,Infrastructure Team,7,2026-04-28
2985,2985,CrowdStrike Offline,P3,Closed,Linux Team,11,2025-08-12
2986,2986,Application Not Responding,P2,Closed,Infrastructure Team,6,2026-03-29
2987,2987,Firewall Disabled,P2,Closed,Infrastructure Team,7,2025-09-11
2988,2988,Memory Utilization High,P4,Closed,Database Team,44,2026-01-23
2989,2989,Qualys Agent Missing,P2,Closed,Security Team,7,2026-01-31
2990,2990,CrowdStrike Offline,P4,Resolved,Infrastructure Team,43,2026-04-11
2991,2991,Server Down,P2,Closed,Security Team,7,2026-04-14
2992,2992,Patch Failure,P4,Open,Linux Team,63,2026-06-14
2993,2993,Disk Space Full,P3,Open,Messaging Team,16,2026-01-03
2994,2994,Firewall Disabled,P4,In Progress,Infrastructure Team,23,2025-08-05
2995,2995,CPU Utilization High,P3,Open,Infrastructure Team,12,2025-08-31
2996,2996,Patch Failure,P1,Resolved,Infrastructure Team,2,2026-03-31
2997,2997,Firewall Disabled,P4,Resolved,Security Team,66,2026-04-20
2998,2998,CrowdStrike Offline,P3,Closed,Infrastructure Team,22,2026-02-18
2999,2999,Application Not Responding,P2,Closed,Linux Team,6,2025-11-19
3000,3000,Application Not Responding,P2,Resolved,Infrastructure Team,4,2026-05-09
3001,3001,Qualys Agent Missing,P3,Closed,Security Team,7,2025-08-05
3002,3002,Application Not Responding,P4,Closed,Database Team,57,2025-09-14
3003,3003,Splunk Agent Down,P3,In Progress,Infrastructure Team,12,2026-07-14
3004,3004,Patch Failure,P4,Resolved,Security Team,39,2025-12-26
3005,3005,Qualys Agent Missing,P4,Resolved,Security Team,67,2026-03-14
3006,3006,CPU Utilization High,P2,In Progress,Windows Team,8,2025-11-22
3007,3007,Memory Utilization High,P4,Closed,Infrastructure Team,25,2026-02-02
3008,3008,Splunk Agent Down,P3,Closed,Windows Team,14,2026-04-21
3009,3009,Server Down,P4,Closed,Messaging Team,66,2025-09-23
3010,3010,Splunk Agent Down,P2,In Progress,Linux Team,5,2026-07-08
3011,3011,Disk Space Full,P1,In Progress,Database Team,2,2026-04-02
3012,3012,Memory Utilization High,P3,Resolved,Infrastructure Team,18,2025-12-05
3013,3013,Splunk Agent Down,P3,Closed,Infrastructure Team,10,2026-06-17
3014,3014,Application Not Responding,P3,Closed,Security Team,22,2025-08-19
3015,3015,CPU Utilization High,P3,Closed,Security Team,10,2025-08-10
3016,3016,Server Down,P2,Closed,Security Team,5,2025-08-01
3017,3017,Disk Space Full,P4,Closed,Infrastructure Team,51,2025-11-23
3018,3018,Firewall Disabled,P3,Resolved,Linux Team,4,2026-06-15
3019,3019,Disk Space Full,P3,In Progress,Infrastructure Team,9,2025-10-28
3020,3020,Patch Failure,P3,Closed,Messaging Team,23,2025-10-05
3021,3021,Patch Failure,P3,Closed,Messaging Team,20,2026-06-10
3022,3022,Firewall Disabled,P3,Resolved,Linux Team,19,2026-04-23
3023,3023,CPU Utilization High,P3,Closed,Linux Team,10,2025-11-04
3024,3024,CPU Utilization High,P3,Closed,Database Team,13,2025-08-05
3025,3025,Qualys Agent Missing,P4,Closed,Database Team,16,2026-05-30
3026,3026,CrowdStrike Offline,P4,In Progress,Database Team,58,2025-09-06
3027,3027,Qualys Agent Missing,P3,Resolved,Windows Team,8,2025-09-25
3028,3028,Patch Failure,P4,Open,Database Team,13,2026-05-08
3029,3029,Qualys Agent Missing,P3,Open,Messaging Team,11,2026-01-31
3030,3030,CrowdStrike Offline,P2,Closed,Linux Team,6,2026-06-11
3031,3031,Splunk Agent Down,P4,Resolved,Linux Team,31,2026-06-07
3032,3032,Splunk Agent Down,P3,In Progress,Security Team,20,2026-07-08
3033,3033,Server Down,P1,Open,Database Team,1,2025-08-10
3034,3034,Server Down,P3,In Progress,Windows Team,19,2026-04-08
3035,3035,Server Down,P3,Closed,Linux Team,20,2026-01-23
3036,3036,Splunk Agent Down,P3,In Progress,Messaging Team,18,2025-08-08
3037,3037,Firewall Disabled,P4,Resolved,Infrastructure Team,22,2025-11-08
3038,3038,Firewall Disabled,P3,In Progress,Messaging Team,16,2025-11-09
3039,3039,Qualys Agent Missing,P1,Closed,Messaging Team,4,2026-03-24
3040,3040,Qualys Agent Missing,P3,Resolved,Messaging Team,15,2025-08-26
3041,3041,Memory Utilization High,P3,Resolved,Infrastructure Team,5,2026-01-02
3042,3042,Server Down,P3,Resolved,Messaging Team,19,2026-01-02
3043,3043,Patch Failure,P4,Resolved,Linux Team,23,2026-04-04
3044,3044,Application Not Responding,P4,Closed,Infrastructure Team,15,2026-02-12
3045,3045,Disk Space Full,P3,Resolved,Infrastructure Team,8,2026-06-05
3046,3046,Patch Failure,P3,Closed,Messaging Team,14,2026-07-11
3047,3047,Disk Space Full,P3,Resolved,Infrastructure Team,8,2026-01-14
3048,3048,Splunk Agent Down,P4,Closed,Database Team,66,2025-08-29
3049,3049,CPU Utilization High,P4,Resolved,Messaging Team,71,2026-05-08
3050,3050,CPU Utilization High,P2,In Progress,Infrastructure Team,4,2026-03-10
3051,3051,Disk Space Full,P4,Resolved,Windows Team,38,2026-01-04
3052,3052,Application Not Responding,P1,In Progress,Security Team,2,2026-06-15
3053,3053,CPU Utilization High,P3,Resolved,Infrastructure Team,14,2026-01-14
3054,3054,Splunk Agent Down,P3,Closed,Database Team,22,2025-09-02
3055,3055,Splunk Agent Down,P3,Resolved,Windows Team,22,2026-04-10
3056,3056,CPU Utilization High,P2,In Progress,Messaging Team,5,2026-04-01
3057,3057,Application Not Responding,P3,Resolved,Messaging Team,5,2026-06-02
3058,3058,Memory Utilization High,P3,Closed,Windows Team,9,2026-02-24
3059,3059,Firewall Disabled,P3,Resolved,Database Team,8,2025-09-04
3060,3060,Memory Utilization High,P4,In Progress,Linux Team,62,2025-12-30
3061,3061,CrowdStrike Offline,P3,Closed,Infrastructure Team,8,2026-07-23
3062,3062,Memory Utilization High,P4,Closed,Windows Team,68,2025-08-21
3063,3063,CPU Utilization High,P4,Open,Security Team,48,2026-03-06
3064,3064,Splunk Agent Down,P4,Resolved,Infrastructure Team,55,2025-12-10
3065,3065,Patch Failure,P3,Closed,Linux Team,10,2026-03-18
3066,3066,Memory Utilization High,P4,Resolved,Infrastructure Team,11,2025-12-10
3067,3067,Application Not Responding,P4,Closed,Database Team,19,2025-12-21
3068,3068,CrowdStrike Offline,P1,Resolved,Linux Team,3,2025-11-16
3069,3069,Application Not Responding,P3,Closed,Database Team,12,2025-12-04
3070,3070,Application Not Responding,P3,Resolved,Security Team,14,2025-09-17
3071,3071,Patch Failure,P4,Closed,Infrastructure Team,64,2026-04-29
3072,3072,Disk Space Full,P4,Resolved,Linux Team,16,2026-03-28
3073,3073,Patch Failure,P3,Closed,Windows Team,20,2025-11-05
3074,3074,Firewall Disabled,P4,Closed,Database Team,13,2026-02-04
3075,3075,CrowdStrike Offline,P3,Closed,Infrastructure Team,20,2025-08-30
