compliance_id,server_id,splunk_status,qualys_status,crowdstrike_status,firewall_status,patch_status,password_policy,compliance_score,compliance_status
2937,2937,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2938,2938,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2939,2939,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
2940,2940,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2941,2941,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2942,2942,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2943,2943,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2944,2944,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
2945,2945,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2946,2946,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2947,2947,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2948,2948,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2949,2949,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2950,2950,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2951,2951,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2952,2952,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
2953,2953,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2954,2954,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2955,2955,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
2956,2956,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
2957,2957,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
2958,2958,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2959,2959,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2960,2960,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2961,2961,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2962,2962,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
2963,2963,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
2964,2964,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2965,2965,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
2966,2966,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2967,2967,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2968,2968,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2969,2969,Running,Running,Stopped,Enabled,Updated,Non-Compliant,70,Warning
2970,2970,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2971,2971,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
2972,2972,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2973,2973,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2974,2974,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2975,2975,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2976,2976,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
2977,2977,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
2978,2978,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2979,2979,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2980,2980,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
2981,2981,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2982,2982,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
2983,2983,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2984,2984,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2985,2985,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2986,2986,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2987,2987,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2988,2988,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
2989,2989,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2990,2990,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
2991,2991,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2992,2992,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2993,2993,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2994,2994,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
2995,2995,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2996,2996,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2997,2997,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2998,2998,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
2999,2999,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3000,3000,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3001,3001,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3002,3002,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3003,3003,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3004,3004,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3005,3005,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3006,3006,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3007,3007,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3008,3008,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3009,3009,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3010,3010,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
3011,3011,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3012,3012,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3013,3013,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3014,3014,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3015,3015,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3016,3016,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3017,3017,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3018,3018,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3019,3019,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
3020,3020,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3021,3021,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3022,3022,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3023,3023,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3024,3024,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3025,3025,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3026,3026,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3027,3027,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3028,3028,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3029,3029,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3030,3030,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3031,3031,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3032,3032,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3033,3033,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3034,3034,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3035,3035,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3036,3036,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3037,3037,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3038,3038,Running,Stopped,Running,Enabled,Updated,Non-Compliant,70,Warning
3039,3039,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3040,3040,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
3041,3041,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3042,3042,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3043,3043,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3044,3044,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3045,3045,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3046,3046,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3047,3047,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3048,3048,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3049,3049,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3050,3050,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3051,3051,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3052,3052,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3053,3053,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3054,3054,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3055,3055,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
3056,3056,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3057,3057,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3058,3058,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3059,3059,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3060,3060,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3061,3061,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3062,3062,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3063,3063,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3064,3064,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3065,3065,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3066,3066,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3067,3067,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3068,3068,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3069,3069,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3070,3070,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
3071,3071,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3072,3072,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3073,3073,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3074,3074,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3075,3075,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3076,3076,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3077,3077,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3078,3078,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3079,3079,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3080,3080,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3081,3081,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3082,3082,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3083,3083,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3084,3084,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3085,3085,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
3086,3086,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3087,3087,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3088,3088,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3089,3089,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3090,3090,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3091,3091,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3092,3092,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3093,3093,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3094,3094,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3095,3095,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3096,3096,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3097,3097,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3098,3098,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3099,3099,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3100,3100,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3101,3101,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3102,3102,Running,Stopped,Running,Enabled,Updated,Non-Compliant,70,Warning
3103,3103,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3104,3104,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3105,3105,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3106,3106,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3107,3107,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3108,3108,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3109,3109,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3110,3110,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3111,3111,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3112,3112,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3113,3113,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3114,3114,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3115,3115,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
3116,3116,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3117,3117,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3118,3118,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3119,3119,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3120,3120,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3121,3121,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3122,3122,Stopped,Running,Running,Enabled,Outdated,Compliant,65,Non-Compliant
3123,3123,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3124,3124,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3125,3125,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3126,3126,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3127,3127,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3128,3128,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3129,3129,Stopped,Running,Running,Enabled,Outdated,Compliant,65,Non-Compliant
3130,3130,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3131,3131,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3132,3132,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3133,3133,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3134,3134,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3135,3135,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3136,3136,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3137,3137,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3138,3138,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3139,3139,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3140,3140,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3141,3141,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3142,3142,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3143,3143,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3144,3144,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3145,3145,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3146,3146,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3147,3147,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3148,3148,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3149,3149,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3150,3150,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3151,3151,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3152,3152,Stopped,Running,Stopped,Enabled,Outdated,Compliant,45,Non-Compliant
3153,3153,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3154,3154,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
3155,3155,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
3156,3156,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
3157,3157,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3158,3158,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3159,3159,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3160,3160,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3161,3161,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
3162,3162,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
3163,3163,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
