vulnerability_id,server_id,critical_count,high_count,medium_count,low_count,risk_level,last_scan_date
3531,3531,0,2,7,9,Low,2026-07-25
3532,3532,1,1,11,12,Medium,2026-07-25
3533,3533,2,2,6,25,Low,2026-07-25
3534,3534,0,10,15,15,High,2026-07-25
3535,3535,2,1,6,11,Low,2026-07-25
3536,3536,5,8,18,30,Critical,2026-07-25
3537,3537,0,1,10,15,Medium,2026-07-25
3538,3538,1,2,5,6,Low,2026-07-25
3539,3539,1,1,8,9,Medium,2026-07-25
3540,3540,0,3,2,14,Low,2026-07-25
3541,3541,0,5,4,18,High,2026-07-25
3542,3542,2,4,6,7,Low,2026-07-25
3543,3543,1,1,8,17,Medium,2026-07-25
3544,3544,4,7,7,14,Critical,2026-07-25
3545,3545,2,3,8,5,Medium,2026-07-25
3546,3546,1,1,6,11,Low,2026-07-25
3547,3547,3,2,12,7,Critical,2026-07-25
3548,3548,2,5,10,13,High,2026-07-25
3549,3549,4,10,6,15,Critical,2026-07-25
3550,3550,2,4,8,7,Medium,2026-07-25
3551,3551,1,1,6,14,Low,2026-07-25
3552,3552,1,5,15,12,High,2026-07-25
3553,3553,1,4,8,12,Medium,2026-07-25
3554,3554,3,1,11,13,Critical,2026-07-25
3555,3555,2,3,8,12,Medium,2026-07-25
3556,3556,0,2,7,10,Low,2026-07-25
3557,3557,0,3,5,13,Low,2026-07-25
3558,3558,0,3,8,8,Medium,2026-07-25
3559,3559,1,4,6,6,Low,2026-07-25
3560,3560,1,0,3,13,Low,2026-07-25
3561,3561,1,1,8,7,Medium,2026-07-25
3562,3562,0,2,2,5,Low,2026-07-25
3563,3563,2,4,11,8,Medium,2026-07-25
3564,3564,2,3,5,23,Low,2026-07-25
3565,3565,0,4,4,6,Low,2026-07-25
3566,3566,3,6,8,8,Critical,2026-07-25
3567,3567,1,4,9,6,Medium,2026-07-25
3568,3568,1,1,6,15,Low,2026-07-25
3569,3569,2,8,5,29,High,2026-07-25
3570,3570,1,1,4,16,Low,2026-07-25
3571,3571,2,3,3,16,Low,2026-07-25
3572,3572,2,2,9,13,Medium,2026-07-25
3573,3573,3,7,6,11,Critical,2026-07-25
3574,3574,2,1,6,12,Low,2026-07-25
3575,3575,0,1,8,9,Medium,2026-07-25
3576,3576,0,2,5,10,Low,2026-07-25
3577,3577,2,4,3,5,Low,2026-07-25
3578,3578,2,4,8,5,Medium,2026-07-25
3579,3579,0,3,2,6,Low,2026-07-25
3580,3580,2,5,16,29,High,2026-07-25
3581,3581,1,1,6,14,Low,2026-07-25
3582,3582,1,3,6,7,Low,2026-07-25
3583,3583,0,4,2,14,Low,2026-07-25
3584,3584,5,6,15,17,Critical,2026-07-25
3585,3585,2,4,8,9,Medium,2026-07-25
3586,3586,2,1,5,11,Low,2026-07-25
3587,3587,5,5,12,19,Critical,2026-07-25
3588,3588,1,4,4,12,Low,2026-07-25
3589,3589,0,3,3,6,Low,2026-07-25
3590,3590,5,8,16,11,Critical,2026-07-25
3591,3591,0,5,7,5,High,2026-07-25
3592,3592,2,1,9,5,Medium,2026-07-25
3593,3593,4,4,11,27,Critical,2026-07-25
3594,3594,1,0,2,5,Low,2026-07-25
3595,3595,0,2,12,14,Medium,2026-07-25
3596,3596,0,1,7,12,Low,2026-07-25
3597,3597,1,1,5,9,Low,2026-07-25
3598,3598,0,3,6,7,Low,2026-07-25
3599,3599,3,2,14,7,Critical,2026-07-25
3600,3600,1,4,8,10,Medium,2026-07-25
3601,3601,5,3,10,28,Critical,2026-07-25
3602,3602,2,4,4,4,Low,2026-07-25
3603,3603,0,4,9,20,Medium,2026-07-25
3604,3604,2,2,10,17,Medium,2026-07-25
3605,3605,0,1,5,5,Low,2026-07-25
3606,3606,4,5,8,28,Critical,2026-07-25
3607,3607,1,0,3,6,Low,2026-07-25
3608,3608,1,2,10,19,Medium,2026-07-25
3609,3609,0,2,3,5,Low,2026-07-25
3610,3610,1,1,8,7,Medium,2026-07-25
3611,3611,1,3,12,10,Medium,2026-07-25
3612,3612,0,4,9,14,Medium,2026-07-25
3613,3613,1,2,3,12,Low,2026-07-25
3614,3614,2,5,5,8,High,2026-07-25
3615,3615,0,6,13,22,High,2026-07-25
3616,3616,5,10,20,20,Critical,2026-07-25
3617,3617,1,2,10,11,Medium,2026-07-25
3618,3618,1,2,10,12,Medium,2026-07-25
3619,3619,2,4,8,11,Medium,2026-07-25
3620,3620,2,1,2,10,Low,2026-07-25
3621,3621,2,1,6,18,Low,2026-07-25
3622,3622,1,1,8,7,Medium,2026-07-25
3623,3623,1,3,2,9,Low,2026-07-25
3624,3624,1,3,2,15,Low,2026-07-25
3625,3625,3,9,7,21,Critical,2026-07-25
3626,3626,0,2,9,10,Medium,2026-07-25
3627,3627,0,2,5,16,Low,2026-07-25
3628,3628,0,4,6,8,Low,2026-07-25
3629,3629,0,5,5,18,High,2026-07-25
3630,3630,2,1,9,11,Medium,2026-07-25
3631,3631,2,3,2,10,Low,2026-07-25
3632,3632,2,5,4,5,High,2026-07-25
3633,3633,2,1,8,15,Medium,2026-07-25
3634,3634,1,3,7,11,Low,2026-07-25
3635,3635,2,3,5,13,Low,2026-07-25
3636,3636,1,2,5,5,Low,2026-07-25
3637,3637,1,5,8,7,High,2026-07-25
3638,3638,1,3,7,8,Low,2026-07-25
3639,3639,3,1,8,16,Critical,2026-07-25
3640,3640,0,1,2,5,Low,2026-07-25
3641,3641,0,0,7,8,Low,2026-07-25
3642,3642,2,2,5,12,Low,2026-07-25
3643,3643,2,4,5,7,Low,2026-07-25
3644,3644,3,8,9,27,Critical,2026-07-25
3645,3645,1,1,15,11,Medium,2026-07-25
3646,3646,4,4,9,14,Critical,2026-07-25
3647,3647,1,4,12,11,Medium,2026-07-25
3648,3648,1,4,8,19,Medium,2026-07-25
3649,3649,1,0,4,6,Low,2026-07-25
3650,3650,0,4,6,7,Low,2026-07-25
3651,3651,2,1,8,11,Medium,2026-07-25
3652,3652,2,2,9,10,Medium,2026-07-25
3653,3653,3,7,9,26,Critical,2026-07-25
3654,3654,1,5,4,17,High,2026-07-25
3655,3655,1,5,6,10,High,2026-07-25
3656,3656,2,2,9,18,Medium,2026-07-25
3657,3657,2,4,9,6,Medium,2026-07-25
3658,3658,2,3,12,13,Medium,2026-07-25
3659,3659,2,8,6,26,High,2026-07-25
3660,3660,0,4,10,14,Medium,2026-07-25
3661,3661,2,4,8,11,Medium,2026-07-25
3662,3662,0,3,5,15,Low,2026-07-25
3663,3663,0,1,10,16,Medium,2026-07-25
3664,3664,0,2,2,6,Low,2026-07-25
3665,3665,1,1,8,5,Medium,2026-07-25
3666,3666,2,3,3,8,Low,2026-07-25
3667,3667,0,6,13,10,High,2026-07-25
3668,3668,1,4,5,6,Low,2026-07-25
3669,3669,3,10,8,16,Critical,2026-07-25
3670,3670,2,4,3,5,Low,2026-07-25
3671,3671,0,1,3,5,Low,2026-07-25
3672,3672,1,3,12,6,Medium,2026-07-25
3673,3673,2,2,7,11,Low,2026-07-25
3674,3674,1,5,10,6,High,2026-07-25
3675,3675,0,1,5,7,Low,2026-07-25
3676,3676,1,3,6,9,Low,2026-07-25
3677,3677,0,2,8,15,Medium,2026-07-25
3678,3678,1,3,4,14,Low,2026-07-25
3679,3679,0,3,2,11,Low,2026-07-25
3680,3680,2,4,8,10,Medium,2026-07-25
3681,3681,0,1,3,12,Low,2026-07-25
3682,3682,0,3,9,11,Medium,2026-07-25
3683,3683,2,1,7,17,Low,2026-07-25
3684,3684,4,8,16,30,Critical,2026-07-25
3685,3685,3,3,6,5,Critical,2026-07-25
3686,3686,2,2,5,8,Low,2026-07-25
3687,3687,2,4,6,13,Low,2026-07-25
3688,3688,0,0,5,9,Low,2026-07-25
3689,3689,2,4,5,6,Low,2026-07-25
3690,3690,2,3,7,9,Low,2026-07-25
3691,3691,1,1,7,9,Low,2026-07-25
3692,3692,1,3,5,12,Low,2026-07-25
3693,3693,2,3,6,8,Low,2026-07-25
3694,3694,0,4,3,8,Low,2026-07-25
3695,3695,0,9,7,25,High,2026-07-25
3696,3696,2,4,11,15,Medium,2026-07-25
3697,3697,0,2,8,29,Medium,2026-07-25
3698,3698,1,4,5,9,Low,2026-07-25
3699,3699,2,5,4,18,High,2026-07-25
3700,3700,1,4,4,8,Low,2026-07-25
3701,3701,5,8,13,23,Critical,2026-07-25
3702,3702,0,2,14,10,Medium,2026-07-25
3703,3703,0,4,14,13,Medium,2026-07-25
3704,3704,1,3,4,5,Low,2026-07-25
3705,3705,1,1,9,12,Medium,2026-07-25
3706,3706,4,7,12,26,Critical,2026-07-25
3707,3707,1,4,5,6,Low,2026-07-25
3708,3708,0,3,8,10,Medium,2026-07-25
3709,3709,0,2,3,8,Low,2026-07-25
3710,3710,1,1,10,11,Medium,2026-07-25
3711,3711,1,5,14,5,High,2026-07-25
3712,3712,2,3,15,13,Medium,2026-07-25
3713,3713,0,2,8,15,Medium,2026-07-25
3714,3714,1,2,7,11,Low,2026-07-25
3715,3715,1,0,5,5,Low,2026-07-25
3716,3716,2,2,15,19,Medium,2026-07-25
3717,3717,0,2,4,4,Low,2026-07-25
3718,3718,2,6,14,9,High,2026-07-25
3719,3719,1,1,4,15,Low,2026-07-25
3720,3720,1,1,5,10,Low,2026-07-25
3721,3721,2,1,7,16,Low,2026-07-25
3722,3722,1,2,15,15,Medium,2026-07-25
3723,3723,3,3,16,15,Critical,2026-07-25
3724,3724,1,2,2,9,Low,2026-07-25
3725,3725,3,2,7,19,Critical,2026-07-25
3726,3726,1,1,5,11,Low,2026-07-25
3727,3727,2,2,9,11,Medium,2026-07-25
3728,3728,1,10,11,14,High,2026-07-25
3729,3729,1,5,4,10,High,2026-07-25
3730,3730,2,5,10,12,High,2026-07-25
3731,3731,2,1,5,10,Low,2026-07-25
3732,3732,2,1,5,15,Low,2026-07-25
3733,3733,0,4,3,7,Low,2026-07-25
3734,3734,2,3,8,12,Medium,2026-07-25
3735,3735,2,2,6,11,Low,2026-07-25
3736,3736,2,4,6,6,Low,2026-07-25
3737,3737,1,3,3,8,Low,2026-07-25
3738,3738,0,1,3,7,Low,2026-07-25
3739,3739,0,2,8,9,Medium,2026-07-25
3740,3740,0,1,7,9,Low,2026-07-25
3741,3741,1,0,5,13,Low,2026-07-25
3742,3742,0,1,9,11,Medium,2026-07-25
3743,3743,1,0,3,9,Low,2026-07-25
3744,3744,0,1,4,16,Low,2026-07-25
3745,3745,0,2,4,10,Low,2026-07-25
3746,3746,0,2,3,8,Low,2026-07-25
3747,3747,0,3,11,8,Medium,2026-07-25
3748,3748,2,10,7,28,High,2026-07-25
3749,3749,0,4,5,11,Low,2026-07-25
3750,3750,2,2,7,8,Low,2026-07-25
3751,3751,1,3,9,15,Medium,2026-07-25
3752,3752,0,9,10,30,High,2026-07-25
3753,3753,0,3,2,5,Low,2026-07-25
3754,3754,0,1,10,8,Medium,2026-07-25
3755,3755,2,3,10,8,Medium,2026-07-25
3756,3756,1,1,8,8,Medium,2026-07-25
3757,3757,0,3,6,6,Low,2026-07-25
3758,3758,0,0,7,5,Low,2026-07-25
3759,3759,0,5,3,16,High,2026-07-25
3760,3760,1,3,10,11,Medium,2026-07-25
3761,3761,0,3,15,16,Medium,2026-07-25
3762,3762,2,4,6,6,Low,2026-07-25
3763,3763,0,4,11,9,Medium,2026-07-25
3764,3764,5,2,12,14,Critical,2026-07-25
3765,3765,1,7,18,13,High,2026-07-25
3766,3766,2,2,6,8,Low,2026-07-25
3767,3767,0,2,3,11,Low,2026-07-25
3768,3768,1,3,10,11,Medium,2026-07-25
3769,3769,0,1,7,11,Low,2026-07-25
3770,3770,0,3,6,7,Low,2026-07-25
3771,3771,0,4,3,8,Low,2026-07-25
3772,3772,2,4,16,22,Medium,2026-07-25
3773,3773,1,2,9,9,Medium,2026-07-25
3774,3774,2,1,10,8,Medium,2026-07-25
3775,3775,0,2,10,6,Medium,2026-07-25
3776,3776,0,1,5,8,Low,2026-07-25
3777,3777,2,4,12,12,Medium,2026-07-25
3778,3778,0,0,6,12,Low,2026-07-25
3779,3779,2,2,7,5,Low,2026-07-25
3780,3780,3,2,15,11,Critical,2026-07-25
3781,3781,0,4,20,13,Medium,2026-07-25
3782,3782,1,4,8,13,Medium,2026-07-25
3783,3783,0,1,6,11,Low,2026-07-25
3784,3784,0,1,9,7,Medium,2026-07-25
3785,3785,0,4,6,12,Low,2026-07-25
3786,3786,0,5,7,6,High,2026-07-25
3787,3787,0,3,6,5,Low,2026-07-25
3788,3788,0,1,9,12,Medium,2026-07-25
3789,3789,1,3,4,9,Low,2026-07-25
3790,3790,3,6,14,7,Critical,2026-07-25
3791,3791,1,3,4,7,Low,2026-07-25
3792,3792,2,2,11,11,Medium,2026-07-25
3793,3793,1,0,2,10,Low,2026-07-25
3794,3794,1,1,5,11,Low,2026-07-25
3795,3795,2,1,2,11,Low,2026-07-25
3796,3796,5,10,18,12,Critical,2026-07-25
3797,3797,2,2,14,17,Medium,2026-07-25
3798,3798,1,3,4,8,Low,2026-07-25
3799,3799,0,5,9,17,High,2026-07-25
3800,3800,4,6,18,11,Critical,2026-07-25
3801,3801,4,10,20,25,Critical,2026-07-25
3802,3802,1,6,6,17,High,2026-07-25
3803,3803,1,1,2,7,Low,2026-07-25
3804,3804,1,5,9,15,High,2026-07-25
3805,3805,0,5,10,18,High,2026-07-25
3806,3806,0,6,5,19,High,2026-07-25
3807,3807,2,2,8,13,Medium,2026-07-25
3808,3808,0,2,8,7,Medium,2026-07-25
3809,3809,0,5,5,14,High,2026-07-25
3810,3810,0,0,5,8,Low,2026-07-25
3811,3811,1,4,3,6,Low,2026-07-25
3812,3812,0,2,15,28,Medium,2026-07-25
3813,3813,0,4,8,5,Medium,2026-07-25
3814,3814,3,2,15,22,Critical,2026-07-25
3815,3815,1,5,3,12,High,2026-07-25
3816,3816,1,1,11,17,Medium,2026-07-25
3817,3817,1,1,4,5,Low,2026-07-25
3818,3818,2,3,2,12,Low,2026-07-25
3819,3819,5,5,7,12,Critical,2026-07-25
3820,3820,0,2,5,13,Low,2026-07-25
3821,3821,1,4,7,8,Low,2026-07-25
3822,3822,0,2,8,7,Medium,2026-07-25
3823,3823,0,10,8,11,High,2026-07-25
3824,3824,2,1,9,6,Medium,2026-07-25
3825,3825,1,4,3,4,Low,2026-07-25
3826,3826,2,1,9,17,Medium,2026-07-25
3827,3827,2,5,12,9,High,2026-07-25
3828,3828,0,3,8,10,Medium,2026-07-25
3829,3829,2,2,10,14,Medium,2026-07-25
3830,3830,0,1,8,6,Medium,2026-07-25
3831,3831,0,3,3,12,Low,2026-07-25
3832,3832,1,5,3,12,High,2026-07-25
3833,3833,0,3,3,5,Low,2026-07-25
3834,3834,0,0,2,12,Low,2026-07-25
3835,3835,0,4,13,14,Medium,2026-07-25
3836,3836,0,3,7,6,Low,2026-07-25
3837,3837,2,2,7,4,Low,2026-07-25
3838,3838,2,5,11,18,High,2026-07-25
3839,3839,4,7,15,27,Critical,2026-07-25
3840,3840,0,2,7,11,Low,2026-07-25
3841,3841,0,2,3,9,Low,2026-07-25
3842,3842,2,2,3,7,Low,2026-07-25
3843,3843,2,1,10,10,Medium,2026-07-25
3844,3844,2,2,8,8,Medium,2026-07-25
3845,3845,1,1,7,12,Low,2026-07-25
3846,3846,2,6,17,30,High,2026-07-25
3847,3847,0,1,5,10,Low,2026-07-25
3848,3848,1,3,3,12,Low,2026-07-25
3849,3849,1,4,6,10,Low,2026-07-25
3850,3850,2,4,7,11,Low,2026-07-25
3851,3851,1,3,2,8,Low,2026-07-25
3852,3852,1,5,5,7,High,2026-07-25
3853,3853,0,2,10,7,Medium,2026-07-25
3854,3854,1,4,7,6,Low,2026-07-25
3855,3855,1,2,8,5,Medium,2026-07-25
3856,3856,2,2,5,10,Low,2026-07-25
3857,3857,3,5,14,17,Critical,2026-07-25
3858,3858,3,4,9,10,Critical,2026-07-25
3859,3859,1,1,6,8,Low,2026-07-25
3860,3860,2,3,6,9,Low,2026-07-25
3861,3861,0,2,7,8,Low,2026-07-25
3862,3862,1,1,6,10,Low,2026-07-25
3863,3863,2,4,8,15,Medium,2026-07-25
3864,3864,2,3,8,13,Medium,2026-07-25
3865,3865,0,1,8,6,Medium,2026-07-25
3866,3866,5,6,14,17,Critical,2026-07-25
3867,3867,1,3,7,14,Low,2026-07-25
3868,3868,1,3,5,7,Low,2026-07-25
3869,3869,1,4,8,7,Medium,2026-07-25
3870,3870,1,3,3,7,Low,2026-07-25
3871,3871,2,4,4,12,Low,2026-07-25
3872,3872,2,3,8,6,Medium,2026-07-25
3873,3873,0,2,3,7,Low,2026-07-25
3874,3874,2,1,7,13,Low,2026-07-25
3875,3875,3,3,20,27,Critical,2026-07-25
3876,3876,2,2,4,12,Low,2026-07-25
3877,3877,2,3,5,5,Low,2026-07-25
3878,3878,3,5,18,21,Critical,2026-07-25
3879,3879,0,3,12,6,Medium,2026-07-25
3880,3880,2,4,9,11,Medium,2026-07-25
3881,3881,2,3,12,7,Medium,2026-07-25
3882,3882,3,5,4,5,Critical,2026-07-25
3883,3883,2,4,3,14,Low,2026-07-25
3884,3884,0,1,6,13,Low,2026-07-25
3885,3885,1,1,3,11,Low,2026-07-25
3886,3886,1,2,11,16,Medium,2026-07-25
3887,3887,3,6,6,12,Critical,2026-07-25
3888,3888,1,1,8,9,Medium,2026-07-25
3889,3889,2,1,2,15,Low,2026-07-25
3890,3890,2,5,3,12,High,2026-07-25
3891,3891,1,4,6,13,Low,2026-07-25
3892,3892,1,1,3,6,Low,2026-07-25
3893,3893,0,5,6,14,High,2026-07-25
3894,3894,0,3,8,17,Medium,2026-07-25
3895,3895,1,1,13,14,Medium,2026-07-25
3896,3896,3,4,8,19,Critical,2026-07-25
3897,3897,3,10,19,21,Critical,2026-07-25
3898,3898,3,3,4,5,Critical,2026-07-25
3899,3899,0,4,5,10,Low,2026-07-25
3900,3900,1,2,3,11,Low,2026-07-25
3901,3901,0,1,5,11,Low,2026-07-25
3902,3902,1,3,3,9,Low,2026-07-25
3903,3903,1,6,12,17,High,2026-07-25
3904,3904,2,1,10,6,Medium,2026-07-25
3905,3905,0,5,11,18,High,2026-07-25
3906,3906,0,2,3,12,Low,2026-07-25
3907,3907,0,3,3,10,Low,2026-07-25
3908,3908,0,2,5,7,Low,2026-07-25
3909,3909,1,2,8,12,Medium,2026-07-25
3910,3910,1,0,3,13,Low,2026-07-25
3911,3911,1,2,5,15,Low,2026-07-25
3912,3912,1,2,6,12,Low,2026-07-25
3913,3913,0,2,10,14,Medium,2026-07-25
3914,3914,2,9,6,26,High,2026-07-25
3915,3915,0,4,7,9,Low,2026-07-25
3916,3916,1,4,7,6,Low,2026-07-25
3917,3917,2,4,8,7,Medium,2026-07-25
3918,3918,1,4,4,12,Low,2026-07-25
3919,3919,1,2,4,10,Low,2026-07-25
3920,3920,0,4,14,19,Medium,2026-07-25
3921,3921,1,3,4,9,Low,2026-07-25
3922,3922,0,2,4,12,Low,2026-07-25
3923,3923,1,3,7,12,Low,2026-07-25
3924,3924,2,3,7,12,Low,2026-07-25
3925,3925,1,2,7,4,Low,2026-07-25
3926,3926,0,1,8,12,Medium,2026-07-25
3927,3927,0,2,7,9,Low,2026-07-25
3928,3928,1,7,19,23,High,2026-07-25
3929,3929,0,1,8,18,Medium,2026-07-25
3930,3930,2,6,12,7,High,2026-07-25
3931,3931,2,3,12,7,Medium,2026-07-25
3932,3932,0,3,8,10,Medium,2026-07-25
3933,3933,3,3,10,14,Critical,2026-07-25
3934,3934,1,2,13,28,Medium,2026-07-25
3935,3935,1,2,4,11,Low,2026-07-25
3936,3936,1,2,12,6,Medium,2026-07-25
3937,3937,2,5,12,10,High,2026-07-25
3938,3938,0,1,14,8,Medium,2026-07-25
3939,3939,3,4,19,26,Critical,2026-07-25
3940,3940,1,3,3,10,Low,2026-07-25
3941,3941,4,5,19,15,Critical,2026-07-25
3942,3942,4,6,15,17,Critical,2026-07-25
3943,3943,1,7,16,16,High,2026-07-25
3944,3944,2,2,2,14,Low,2026-07-25
3945,3945,0,4,16,10,Medium,2026-07-25
3946,3946,1,1,10,13,Medium,2026-07-25
3947,3947,2,5,6,6,High,2026-07-25
3948,3948,1,2,4,8,Low,2026-07-25
3949,3949,2,3,4,7,Low,2026-07-25
3950,3950,0,4,11,13,Medium,2026-07-25
3951,3951,0,2,3,16,Low,2026-07-25
3952,3952,2,4,7,8,Low,2026-07-25
3953,3953,2,4,6,7,Low,2026-07-25
3954,3954,2,3,4,6,Low,2026-07-25
3955,3955,2,4,10,11,Medium,2026-07-25
3956,3956,0,1,8,5,Medium,2026-07-25
3957,3957,0,4,11,7,Medium,2026-07-25
3958,3958,2,3,11,8,Medium,2026-07-25
3959,3959,5,9,5,20,Critical,2026-07-25
3960,3960,3,8,15,16,Critical,2026-07-25
3961,3961,1,1,8,9,Medium,2026-07-25
3962,3962,0,3,6,13,Low,2026-07-25
3963,3963,1,3,9,11,Medium,2026-07-25
3964,3964,0,4,3,11,Low,2026-07-25
3965,3965,1,0,5,7,Low,2026-07-25
3966,3966,2,1,5,16,Low,2026-07-25
3967,3967,0,2,6,9,Low,2026-07-25
3968,3968,0,1,9,12,Medium,2026-07-25
3969,3969,2,6,5,21,High,2026-07-25
3970,3970,1,1,7,6,Low,2026-07-25
3971,3971,0,0,2,10,Low,2026-07-25
3972,3972,1,3,5,8,Low,2026-07-25
3973,3973,2,4,8,12,Medium,2026-07-25
3974,3974,1,2,7,22,Low,2026-07-25
3975,3975,1,6,12,13,High,2026-07-25
3976,3976,1,4,8,8,Medium,2026-07-25
3977,3977,2,4,7,6,Low,2026-07-25
3978,3978,1,4,7,5,Low,2026-07-25
3979,3979,0,5,4,7,High,2026-07-25
3980,3980,2,4,19,20,Medium,2026-07-25
3981,3981,0,1,7,15,Low,2026-07-25
3982,3982,2,6,7,10,High,2026-07-25
3983,3983,4,5,17,16,Critical,2026-07-25
3984,3984,2,4,11,8,Medium,2026-07-25
3985,3985,2,2,7,12,Low,2026-07-25
3986,3986,1,3,12,16,Medium,2026-07-25
3987,3987,1,1,5,6,Low,2026-07-25
3988,3988,1,0,7,10,Low,2026-07-25
3989,3989,5,8,12,27,Critical,2026-07-25
3990,3990,1,2,7,8,Low,2026-07-25
3991,3991,2,4,7,8,Low,2026-07-25
3992,3992,5,5,18,14,Critical,2026-07-25
3993,3993,1,4,7,15,Low,2026-07-25
3994,3994,2,3,5,11,Low,2026-07-25
3995,3995,1,1,4,11,Low,2026-07-25
3996,3996,1,1,8,11,Medium,2026-07-25
3997,3997,4,6,14,17,Critical,2026-07-25
3998,3998,2,1,5,6,Low,2026-07-25
3999,3999,0,2,7,8,Low,2026-07-25
4000,4000,0,1,8,9,Medium,2026-07-25
4001,4001,0,3,2,11,Low,2026-07-25
4002,4002,2,2,2,10,Low,2026-07-25
4003,4003,2,4,5,10,Low,2026-07-25
4004,4004,0,4,3,13,Low,2026-07-25
4005,4005,1,2,6,5,Low,2026-07-25
4006,4006,1,1,12,16,Medium,2026-07-25
4007,4007,1,0,8,15,Medium,2026-07-25
4008,4008,0,2,4,7,Low,2026-07-25
4009,4009,1,3,3,13,Low,2026-07-25
4010,4010,0,1,3,6,Low,2026-07-25
4011,4011,4,7,16,27,Critical,2026-07-25
4012,4012,1,2,2,8,Low,2026-07-25
4013,4013,0,3,7,11,Low,2026-07-25
4014,4014,2,4,4,11,Low,2026-07-25
4015,4015,0,4,11,16,Medium,2026-07-25
4016,4016,2,2,5,17,Low,2026-07-25
4017,4017,0,4,5,12,Low,2026-07-25
4018,4018,1,3,9,6,Medium,2026-07-25
4019,4019,2,8,10,12,High,2026-07-25
4020,4020,0,3,8,5,Medium,2026-07-25
4021,4021,1,1,12,18,Medium,2026-07-25
4022,4022,1,3,4,11,Low,2026-07-25
4023,4023,1,4,7,9,Low,2026-07-25
4024,4024,1,2,10,16,Medium,2026-07-25
4025,4025,2,5,10,17,High,2026-07-25
4026,4026,4,4,13,14,Critical,2026-07-25
4027,4027,1,4,4,9,Low,2026-07-25
4028,4028,1,2,16,13,Medium,2026-07-25
4029,4029,0,2,3,7,Low,2026-07-25
4030,4030,3,7,12,13,Critical,2026-07-25
4031,4031,2,4,7,11,Low,2026-07-25
4032,4032,2,3,10,12,Medium,2026-07-25
4033,4033,1,1,7,5,Low,2026-07-25
4034,4034,3,6,13,14,Critical,2026-07-25
4035,4035,4,10,18,13,Critical,2026-07-25
4036,4036,1,1,4,8,Low,2026-07-25
4037,4037,2,3,2,5,Low,2026-07-25
4038,4038,3,3,7,7,Critical,2026-07-25
4039,4039,0,1,6,5,Low,2026-07-25
4040,4040,3,5,4,16,Critical,2026-07-25
4041,4041,1,2,8,5,Medium,2026-07-25
4042,4042,2,6,5,14,High,2026-07-25
4043,4043,2,4,4,7,Low,2026-07-25
4044,4044,1,5,9,13,High,2026-07-25
4045,4045,1,3,5,14,Low,2026-07-25
4046,4046,3,10,19,30,Critical,2026-07-25
4047,4047,2,3,2,6,Low,2026-07-25
4048,4048,2,3,6,9,Low,2026-07-25
4049,4049,0,2,7,8,Low,2026-07-25
4050,4050,2,4,6,15,Low,2026-07-25
4051,4051,3,6,13,12,Critical,2026-07-25
4052,4052,0,3,8,17,Medium,2026-07-25
4053,4053,5,4,6,12,Critical,2026-07-25
4054,4054,1,3,5,15,Low,2026-07-25
4055,4055,0,7,7,20,High,2026-07-25
4056,4056,1,2,7,6,Low,2026-07-25
4057,4057,1,3,6,16,Low,2026-07-25
4058,4058,1,3,5,10,Low,2026-07-25
4059,4059,0,1,3,11,Low,2026-07-25
4060,4060,0,2,6,4,Low,2026-07-25
4061,4061,0,4,10,6,Medium,2026-07-25
4062,4062,0,1,2,6,Low,2026-07-25
4063,4063,1,1,3,9,Low,2026-07-25
4064,4064,2,10,9,13,High,2026-07-25
4065,4065,1,4,5,14,Low,2026-07-25
4066,4066,0,4,7,10,Low,2026-07-25
4067,4067,1,2,3,6,Low,2026-07-25
4068,4068,2,4,3,14,Low,2026-07-25
4069,4069,1,2,10,10,Medium,2026-07-25
4070,4070,1,2,8,14,Medium,2026-07-25
4071,4071,0,2,6,11,Low,2026-07-25
4072,4072,0,3,7,5,Low,2026-07-25
4073,4073,1,2,9,15,Medium,2026-07-25
4074,4074,1,2,6,10,Low,2026-07-25
4075,4075,1,1,8,10,Medium,2026-07-25
4076,4076,1,2,6,12,Low,2026-07-25
4077,4077,0,4,10,14,Medium,2026-07-25
4078,4078,1,4,9,10,Medium,2026-07-25
4079,4079,2,3,5,11,Low,2026-07-25
4080,4080,1,1,8,6,Medium,2026-07-25
4081,4081,1,1,5,10,Low,2026-07-25
4082,4082,1,2,10,11,Medium,2026-07-25
4083,4083,1,2,8,16,Medium,2026-07-25
4084,4084,1,4,11,11,Medium,2026-07-25
4085,4085,1,3,10,9,Medium,2026-07-25
4086,4086,0,2,6,7,Low,2026-07-25
4087,4087,1,3,4,11,Low,2026-07-25
4088,4088,0,4,10,12,Medium,2026-07-25
4089,4089,2,3,12,10,Medium,2026-07-25
4090,4090,0,1,3,8,Low,2026-07-25
4091,4091,0,1,7,7,Low,2026-07-25
4092,4092,4,4,18,21,Critical,2026-07-25
4093,4093,2,4,10,9,Medium,2026-07-25
4094,4094,0,4,9,12,Medium,2026-07-25
4095,4095,0,3,3,5,Low,2026-07-25
4096,4096,1,5,3,6,High,2026-07-25
4097,4097,1,4,5,13,Low,2026-07-25
4098,4098,1,2,8,13,Medium,2026-07-25
4099,4099,0,1,8,5,Medium,2026-07-25
4100,4100,2,3,3,15,Low,2026-07-25
4101,4101,0,3,5,13,Low,2026-07-25
4102,4102,2,6,9,12,High,2026-07-25
4103,4103,1,0,6,7,Low,2026-07-25
4104,4104,1,1,4,7,Low,2026-07-25
