server_id,hostname,operating_system,environment,server_type,location,owner_team,created_date
2363,API338,Windows Server 2022,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
2364,DB338,Windows Server 2019,Development,Database Server,Mumbai,Database Team,2026-07-25
2365,DB339,Windows Server 2019,Development,Database Server,Chennai,Database Team,2026-07-25
2366,MAIL354,Windows Server 2022,Production,Mail Server,Bangalore,Messaging Team,2026-07-25
2367,APP320,RHEL 9,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
2368,DB340,Windows Server 2022,UAT,Database Server,Chennai,Database Team,2026-07-25
2369,DB341,Windows Server 2019,UAT,Database Server,Hyderabad,Database Team,2026-07-25
2370,APP321,Windows Server 2019,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
2371,WEB334,RHEL 9,Production,Web Server,Hyderabad,Linux Team,2026-07-25
2372,AUTH350,RHEL 8,Development,Authentication Server,Pune,Security Team,2026-07-25
2373,API339,Ubuntu 22.04,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
2374,DB342,Windows Server 2022,Testing,Database Server,Pune,Database Team,2026-07-25
2375,WEB335,Windows Server 2022,Testing,Web Server,Chennai,Linux Team,2026-07-25
2376,DB343,Windows Server 2019,UAT,Database Server,Hyderabad,Database Team,2026-07-25
2377,AUTH351,RHEL 8,Development,Authentication Server,Bangalore,Security Team,2026-07-25
2378,AUTH352,Windows Server 2022,Production,Authentication Server,Mumbai,Security Team,2026-07-25
2379,AUTH353,Ubuntu 22.04,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
2380,API340,RHEL 9,Production,API Server,Chennai,Infrastructure Team,2026-07-25
2381,AUTH354,RHEL 8,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
2382,APP322,RHEL 8,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
2383,MAIL355,RHEL 8,Testing,Mail Server,Hyderabad,Messaging Team,2026-07-25
2384,API341,RHEL 8,Production,API Server,Hyderabad,Infrastructure Team,2026-07-25
2385,API342,RHEL 8,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
2386,WEB336,RHEL 8,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
2387,APP323,Windows Server 2019,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
2388,MAIL356,RHEL 9,Development,Mail Server,Chennai,Messaging Team,2026-07-25
2389,APP324,RHEL 8,UAT,Application Server,Mumbai,Infrastructure Team,2026-07-25
2390,WEB337,Windows Server 2022,UAT,Web Server,Chennai,Linux Team,2026-07-25
2391,MAIL357,Windows Server 2022,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
2392,FILE335,RHEL 8,Development,File Server,Pune,Windows Team,2026-07-25
2393,API343,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
2394,WEB338,RHEL 8,Production,Web Server,Mumbai,Linux Team,2026-07-25
2395,AUTH355,Windows Server 2022,Development,Authentication Server,Bangalore,Security Team,2026-07-25
2396,DB344,Windows Server 2019,UAT,Database Server,Pune,Database Team,2026-07-25
2397,DB345,Ubuntu 22.04,Development,Database Server,Mumbai,Database Team,2026-07-25
2398,WEB339,Ubuntu 22.04,Testing,Web Server,Chennai,Linux Team,2026-07-25
2399,APP325,RHEL 9,Development,Application Server,Pune,Infrastructure Team,2026-07-25
2400,WEB340,RHEL 9,Production,Web Server,Mumbai,Linux Team,2026-07-25
2401,MAIL358,Windows Server 2022,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
2402,WEB341,RHEL 8,UAT,Web Server,Chennai,Linux Team,2026-07-25
2403,FILE336,RHEL 9,Testing,File Server,Mumbai,Windows Team,2026-07-25
2404,FILE337,Windows Server 2022,Production,File Server,Mumbai,Windows Team,2026-07-25
2405,DB346,Ubuntu 22.04,Testing,Database Server,Bangalore,Database Team,2026-07-25
2406,FILE338,Windows Server 2022,UAT,File Server,Bangalore,Windows Team,2026-07-25
2407,AUTH356,RHEL 8,Production,Authentication Server,Pune,Security Team,2026-07-25
2408,DB347,Windows Server 2019,Development,Database Server,Mumbai,Database Team,2026-07-25
2409,FILE339,RHEL 8,Testing,File Server,Mumbai,Windows Team,2026-07-25
2410,FILE340,Ubuntu 22.04,UAT,File Server,Chennai,Windows Team,2026-07-25
2411,APP326,Windows Server 2019,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
2412,DB348,Ubuntu 22.04,UAT,Database Server,Hyderabad,Database Team,2026-07-25
2413,MAIL359,RHEL 9,Testing,Mail Server,Mumbai,Messaging Team,2026-07-25
2414,API344,Windows Server 2019,Development,API Server,Chennai,Infrastructure Team,2026-07-25
2415,AUTH357,Windows Server 2022,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
2416,APP327,Ubuntu 22.04,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
2417,WEB342,RHEL 8,Development,Web Server,Chennai,Linux Team,2026-07-25
2418,DB349,Windows Server 2019,Development,Database Server,Pune,Database Team,2026-07-25
2419,MAIL360,RHEL 8,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
2420,API345,RHEL 9,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
2421,FILE341,RHEL 8,Development,File Server,Hyderabad,Windows Team,2026-07-25
2422,APP328,RHEL 8,UAT,Application Server,Pune,Infrastructure Team,2026-07-25
2423,DB350,RHEL 9,Development,Database Server,Bangalore,Database Team,2026-07-25
2424,AUTH358,Windows Server 2019,Development,Authentication Server,Pune,Security Team,2026-07-25
2425,WEB343,Windows Server 2022,Development,Web Server,Mumbai,Linux Team,2026-07-25
2426,MAIL361,Ubuntu 22.04,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
2427,WEB344,Windows Server 2022,Production,Web Server,Bangalore,Linux Team,2026-07-25
2428,DB351,Windows Server 2022,Testing,Database Server,Chennai,Database Team,2026-07-25
2429,APP329,Windows Server 2022,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
2430,API346,RHEL 8,Testing,API Server,Pune,Infrastructure Team,2026-07-25
2431,AUTH359,Windows Server 2019,Development,Authentication Server,Chennai,Security Team,2026-07-25
2432,WEB345,RHEL 8,Production,Web Server,Hyderabad,Linux Team,2026-07-25
2433,DB352,RHEL 8,UAT,Database Server,Pune,Database Team,2026-07-25
2434,MAIL362,RHEL 8,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
2435,AUTH360,RHEL 8,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2436,MAIL363,Ubuntu 22.04,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
2437,API347,Windows Server 2019,Development,API Server,Chennai,Infrastructure Team,2026-07-25
2438,MAIL364,Ubuntu 22.04,UAT,Mail Server,Bangalore,Messaging Team,2026-07-25
2439,DB353,Windows Server 2022,Testing,Database Server,Hyderabad,Database Team,2026-07-25
2440,API348,Ubuntu 22.04,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
2441,FILE342,Windows Server 2019,Production,File Server,Hyderabad,Windows Team,2026-07-25
2442,APP330,Windows Server 2019,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
2443,APP331,Windows Server 2019,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
2444,APP332,Windows Server 2022,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
2445,DB354,RHEL 8,Testing,Database Server,Bangalore,Database Team,2026-07-25
2446,DB355,Windows Server 2022,UAT,Database Server,Chennai,Database Team,2026-07-25
2447,API349,RHEL 9,Production,API Server,Chennai,Infrastructure Team,2026-07-25
2448,WEB346,RHEL 8,Development,Web Server,Chennai,Linux Team,2026-07-25
2449,APP333,RHEL 8,UAT,Application Server,Hyderabad,Infrastructure Team,2026-07-25
2450,DB356,Windows Server 2022,Production,Database Server,Chennai,Database Team,2026-07-25
2451,FILE343,RHEL 8,Production,File Server,Mumbai,Windows Team,2026-07-25
2452,APP334,RHEL 9,UAT,Application Server,Mumbai,Infrastructure Team,2026-07-25
2453,WEB347,Windows Server 2019,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
2454,APP335,Windows Server 2022,Production,Application Server,Pune,Infrastructure Team,2026-07-25
2455,API350,Windows Server 2019,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
2456,AUTH361,Windows Server 2019,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
2457,API351,Windows Server 2019,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
2458,WEB348,Windows Server 2022,Development,Web Server,Bangalore,Linux Team,2026-07-25
2459,APP336,Ubuntu 22.04,Development,Application Server,Pune,Infrastructure Team,2026-07-25
2460,WEB349,RHEL 8,Development,Web Server,Bangalore,Linux Team,2026-07-25
2461,FILE344,RHEL 8,Development,File Server,Bangalore,Windows Team,2026-07-25
2462,DB357,Windows Server 2019,Production,Database Server,Pune,Database Team,2026-07-25
2463,MAIL365,RHEL 8,UAT,Mail Server,Pune,Messaging Team,2026-07-25
2464,DB358,Windows Server 2022,Development,Database Server,Hyderabad,Database Team,2026-07-25
2465,API352,Windows Server 2022,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
2466,API353,RHEL 8,Development,API Server,Chennai,Infrastructure Team,2026-07-25
2467,WEB350,RHEL 8,UAT,Web Server,Mumbai,Linux Team,2026-07-25
2468,API354,Windows Server 2019,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
2469,WEB351,Ubuntu 22.04,Testing,Web Server,Chennai,Linux Team,2026-07-25
2470,DB359,Windows Server 2022,Production,Database Server,Hyderabad,Database Team,2026-07-25
2471,AUTH362,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2472,AUTH363,Windows Server 2019,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
2473,DB360,Windows Server 2019,UAT,Database Server,Chennai,Database Team,2026-07-25
2474,API355,Windows Server 2019,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
2475,MAIL366,Windows Server 2019,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
2476,FILE345,Windows Server 2019,Production,File Server,Mumbai,Windows Team,2026-07-25
2477,WEB352,Windows Server 2022,Development,Web Server,Chennai,Linux Team,2026-07-25
2478,APP337,Ubuntu 22.04,Development,Application Server,Pune,Infrastructure Team,2026-07-25
2479,MAIL367,RHEL 9,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
2480,APP338,RHEL 8,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
2481,APP339,RHEL 9,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
2482,API356,Windows Server 2019,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
2483,AUTH364,Windows Server 2022,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
2484,WEB353,RHEL 9,Production,Web Server,Bangalore,Linux Team,2026-07-25
2485,FILE346,RHEL 9,Testing,File Server,Bangalore,Windows Team,2026-07-25
2486,DB361,Ubuntu 22.04,Production,Database Server,Bangalore,Database Team,2026-07-25
2487,WEB354,RHEL 9,UAT,Web Server,Mumbai,Linux Team,2026-07-25
2488,AUTH365,Ubuntu 22.04,Production,Authentication Server,Mumbai,Security Team,2026-07-25
2489,WEB355,Windows Server 2022,Production,Web Server,Bangalore,Linux Team,2026-07-25
2490,APP340,Windows Server 2019,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
2491,AUTH366,Ubuntu 22.04,Production,Authentication Server,Chennai,Security Team,2026-07-25
2492,WEB356,Ubuntu 22.04,UAT,Web Server,Pune,Linux Team,2026-07-25
2493,AUTH367,RHEL 9,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
2494,DB362,Windows Server 2019,Testing,Database Server,Mumbai,Database Team,2026-07-25
2495,APP341,Ubuntu 22.04,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
2496,WEB357,Windows Server 2022,Development,Web Server,Bangalore,Linux Team,2026-07-25
2497,WEB358,Ubuntu 22.04,Development,Web Server,Chennai,Linux Team,2026-07-25
2498,FILE347,RHEL 9,Testing,File Server,Hyderabad,Windows Team,2026-07-25
2499,WEB359,Windows Server 2019,Development,Web Server,Mumbai,Linux Team,2026-07-25
2500,WEB360,Ubuntu 22.04,UAT,Web Server,Bangalore,Linux Team,2026-07-25
2501,APP342,RHEL 8,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
2502,AUTH368,RHEL 9,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2503,FILE348,RHEL 8,Development,File Server,Hyderabad,Windows Team,2026-07-25
2504,MAIL368,RHEL 9,Development,Mail Server,Chennai,Messaging Team,2026-07-25
2505,MAIL369,Ubuntu 22.04,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
2506,FILE349,RHEL 8,Testing,File Server,Mumbai,Windows Team,2026-07-25
2507,AUTH369,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2508,WEB361,Windows Server 2022,UAT,Web Server,Chennai,Linux Team,2026-07-25
2509,AUTH370,RHEL 9,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
2510,MAIL370,Windows Server 2019,UAT,Mail Server,Pune,Messaging Team,2026-07-25
2511,DB363,Ubuntu 22.04,UAT,Database Server,Chennai,Database Team,2026-07-25
2512,DB364,Windows Server 2019,Production,Database Server,Chennai,Database Team,2026-07-25
2513,FILE350,Ubuntu 22.04,UAT,File Server,Chennai,Windows Team,2026-07-25
2514,DB365,RHEL 8,UAT,Database Server,Bangalore,Database Team,2026-07-25
2515,FILE351,RHEL 8,Production,File Server,Pune,Windows Team,2026-07-25
2516,MAIL371,Windows Server 2019,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
2517,DB366,RHEL 8,Testing,Database Server,Chennai,Database Team,2026-07-25
2518,DB367,Windows Server 2019,UAT,Database Server,Pune,Database Team,2026-07-25
2519,FILE352,Windows Server 2019,UAT,File Server,Hyderabad,Windows Team,2026-07-25
2520,APP343,Windows Server 2022,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
2521,WEB362,Ubuntu 22.04,Testing,Web Server,Mumbai,Linux Team,2026-07-25
2522,APP344,RHEL 9,Production,Application Server,Pune,Infrastructure Team,2026-07-25
2523,API357,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
2524,WEB363,Windows Server 2019,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
2525,DB368,RHEL 9,Production,Database Server,Pune,Database Team,2026-07-25
2526,DB369,Windows Server 2019,UAT,Database Server,Hyderabad,Database Team,2026-07-25
2527,WEB364,RHEL 9,Development,Web Server,Pune,Linux Team,2026-07-25
2528,WEB365,Windows Server 2022,Production,Web Server,Pune,Linux Team,2026-07-25
2529,API358,Ubuntu 22.04,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
2530,DB370,Ubuntu 22.04,UAT,Database Server,Pune,Database Team,2026-07-25
2531,WEB366,RHEL 9,Production,Web Server,Mumbai,Linux Team,2026-07-25
2532,FILE353,RHEL 9,Development,File Server,Bangalore,Windows Team,2026-07-25
2533,API359,RHEL 9,Development,API Server,Chennai,Infrastructure Team,2026-07-25
2534,API360,RHEL 9,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
2535,MAIL372,Ubuntu 22.04,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
2536,MAIL373,RHEL 8,UAT,Mail Server,Pune,Messaging Team,2026-07-25
2537,DB371,Windows Server 2022,UAT,Database Server,Chennai,Database Team,2026-07-25
2538,WEB367,RHEL 8,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
2539,WEB368,Ubuntu 22.04,Development,Web Server,Mumbai,Linux Team,2026-07-25
2540,API361,RHEL 9,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
2541,DB372,RHEL 9,Production,Database Server,Hyderabad,Database Team,2026-07-25
2542,DB373,RHEL 9,Testing,Database Server,Pune,Database Team,2026-07-25
2543,AUTH371,RHEL 8,Development,Authentication Server,Bangalore,Security Team,2026-07-25
2544,DB374,RHEL 9,Development,Database Server,Chennai,Database Team,2026-07-25
2545,FILE354,RHEL 8,UAT,File Server,Hyderabad,Windows Team,2026-07-25
2546,MAIL374,Ubuntu 22.04,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
2547,FILE355,Windows Server 2022,Testing,File Server,Hyderabad,Windows Team,2026-07-25
2548,WEB369,RHEL 9,UAT,Web Server,Chennai,Linux Team,2026-07-25
2549,WEB370,RHEL 9,UAT,Web Server,Chennai,Linux Team,2026-07-25
2550,APP345,RHEL 9,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
2551,MAIL375,RHEL 9,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
2552,WEB371,Windows Server 2019,Production,Web Server,Hyderabad,Linux Team,2026-07-25
2553,WEB372,Windows Server 2022,Testing,Web Server,Pune,Linux Team,2026-07-25
2554,AUTH372,Ubuntu 22.04,Development,Authentication Server,Pune,Security Team,2026-07-25
2555,FILE356,Ubuntu 22.04,Testing,File Server,Hyderabad,Windows Team,2026-07-25
2556,MAIL376,RHEL 9,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
2557,APP346,RHEL 9,Testing,Application Server,Mumbai,Infrastructure Team,2026-07-25
2558,MAIL377,Windows Server 2022,Production,Mail Server,Pune,Messaging Team,2026-07-25
2559,MAIL378,Windows Server 2022,UAT,Mail Server,Pune,Messaging Team,2026-07-25
2560,APP347,Windows Server 2022,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
2561,AUTH373,Ubuntu 22.04,UAT,Authentication Server,Chennai,Security Team,2026-07-25
2562,AUTH374,Windows Server 2022,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
2563,MAIL379,RHEL 8,Production,Mail Server,Chennai,Messaging Team,2026-07-25
2564,FILE357,RHEL 9,Production,File Server,Pune,Windows Team,2026-07-25
2565,WEB373,RHEL 8,UAT,Web Server,Bangalore,Linux Team,2026-07-25
2566,MAIL380,RHEL 9,Production,Mail Server,Pune,Messaging Team,2026-07-25
2567,API362,RHEL 9,Production,API Server,Pune,Infrastructure Team,2026-07-25
2568,AUTH375,Windows Server 2022,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
2569,API363,RHEL 8,Development,API Server,Chennai,Infrastructure Team,2026-07-25
2570,DB375,RHEL 8,Development,Database Server,Pune,Database Team,2026-07-25
2571,FILE358,RHEL 9,Development,File Server,Mumbai,Windows Team,2026-07-25
2572,APP348,RHEL 8,UAT,Application Server,Mumbai,Infrastructure Team,2026-07-25
2573,API364,Windows Server 2019,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
2574,API365,Ubuntu 22.04,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
2575,API366,Ubuntu 22.04,Development,API Server,Pune,Infrastructure Team,2026-07-25
2576,MAIL381,RHEL 8,UAT,Mail Server,Pune,Messaging Team,2026-07-25
2577,FILE359,RHEL 9,Testing,File Server,Hyderabad,Windows Team,2026-07-25
2578,AUTH376,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2579,FILE360,RHEL 8,Production,File Server,Hyderabad,Windows Team,2026-07-25
2580,APP349,Ubuntu 22.04,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
2581,DB376,Windows Server 2022,Production,Database Server,Hyderabad,Database Team,2026-07-25
2582,WEB374,Ubuntu 22.04,Development,Web Server,Mumbai,Linux Team,2026-07-25
2583,WEB375,RHEL 8,Production,Web Server,Chennai,Linux Team,2026-07-25
2584,APP350,RHEL 9,UAT,Application Server,Hyderabad,Infrastructure Team,2026-07-25
2585,AUTH377,RHEL 8,Development,Authentication Server,Mumbai,Security Team,2026-07-25
2586,FILE361,Ubuntu 22.04,UAT,File Server,Hyderabad,Windows Team,2026-07-25
2587,WEB376,Windows Server 2019,Production,Web Server,Chennai,Linux Team,2026-07-25
2588,WEB377,Ubuntu 22.04,Development,Web Server,Hyderabad,Linux Team,2026-07-25
